date,state,state_abbr,cases,deaths
2020-05-10,Minnesota,MN,11270,578
2020-05-11,Minnesota,MN,11798,591
2020-05-12,Minnesota,MN,12493,614
2020-05-13,Minnesota,MN,12916,638
2020-05-14,Minnesota,MN,13443,672
2020-05-15,Minnesota,MN,14240,692
2020-05-16,Minnesota,MN,14969,709
2020-05-17,Minnesota,MN,15677,731
2020-05-18,Minnesota,MN,16372,740
2020-05-19,Minnesota,MN,17038,757
2020-05-20,Minnesota,MN,17679,786
2020-05-21,Minnesota,MN,18209,818
2020-05-22,Minnesota,MN,19014,851
2020-05-23,Minnesota,MN,19854,861
2020-05-24,Minnesota,MN,20582,878
2020-05-25,Minnesota,MN,21324,890
2020-05-26,Minnesota,MN,21969,908
2020-05-27,Minnesota,MN,22474,942
2020-05-28,Minnesota,MN,22957,977
2020-05-29,Minnesota,MN,23541,1006
2020-05-30,Minnesota,MN,24200,1036
2020-05-31,Minnesota,MN,24860,1050
2020-06-01,Minnesota,MN,25218,1060
2020-06-02,Minnesota,MN,25518,1082
2020-06-03,Minnesota,MN,25881,1097
2020-06-04,Minnesota,MN,26284,1126
2020-06-05,Minnesota,MN,26991,1159
2020-06-06,Minnesota,MN,27512,1181
2020-06-07,Minnesota,MN,27897,1197
2020-06-08,Minnesota,MN,28235,1208
2020-06-09,Minnesota,MN,28534,1228
2020-06-10,Minnesota,MN,28900,1267
2020-06-11,Minnesota,MN,29347,1280
2020-06-12,Minnesota,MN,29826,1305
2020-06-13,Minnesota,MN,30203,1314
2020-06-14,Minnesota,MN,30502,1329
2020-06-15,Minnesota,MN,30724,1335
2020-06-16,Minnesota,MN,30913,1344
2020-06-17,Minnesota,MN,31328,1357
2020-06-18,Minnesota,MN,31707,1376
2020-06-19,Minnesota,MN,32063,1393
2020-06-20,Minnesota,MN,32499,1404
2020-06-21,Minnesota,MN,32952,1412
2020-06-22,Minnesota,MN,33259,1416
2020-06-23,Minnesota,MN,33501,1425
2020-06-24,Minnesota,MN,33798,1432
2020-06-25,Minnesota,MN,34158,1441
2020-06-26,Minnesota,MN,34651,1446
2020-06-27,Minnesota,MN,35068,1452
2020-06-28,Minnesota,MN,35584,1460
2020-06-29,Minnesota,MN,35896,1470
2020-06-30,Minnesota,MN,36338,1476
2020-07-01,Minnesota,MN,36753,1482
2020-07-02,Minnesota,MN,37247,1495
2020-07-03,Minnesota,MN,37661,1503
2020-01-25,California,CA,1,0
2020-01-26,California,CA,2,0
2020-01-27,California,CA,2,0
2020-01-28,California,CA,2,0
2020-01-29,California,CA,2,0
2020-01-30,California,CA,2,0
2020-01-31,California,CA,3,0
2020-02-01,California,CA,3,0
2020-02-02,California,CA,6,0
2020-02-03,California,CA,6,0
2020-02-04,California,CA,6,0
2020-02-05,California,CA,6,0
2020-02-06,California,CA,6,0
2020-02-07,California,CA,6,0
2020-02-08,California,CA,6,0
2020-02-09,California,CA,6,0
2020-02-10,California,CA,7,0
2020-02-11,California,CA,7,0
2020-02-12,California,CA,7,0
2020-02-13,California,CA,7,0
2020-02-14,California,CA,7,0
2020-02-15,California,CA,7,0
2020-02-16,California,CA,7,0
2020-02-17,California,CA,7,0
2020-02-18,California,CA,7,0
2020-02-19,California,CA,7,0
2020-02-20,California,CA,8,0
2020-02-21,California,CA,9,0
2020-02-22,California,CA,9,0
2020-02-23,California,CA,9,0
2020-02-24,California,CA,11,0
2020-02-25,California,CA,11,0
2020-02-26,California,CA,26,0
2020-02-27,California,CA,26,0
2020-02-28,California,CA,27,0
2020-02-29,California,CA,28,0
2020-03-01,California,CA,33,0
2020-03-02,California,CA,38,0
2020-03-03,California,CA,45,0
2020-03-04,California,CA,55,1
2020-03-05,California,CA,67,1
2020-03-06,California,CA,81,1
2020-03-07,California,CA,100,1
2020-03-08,California,CA,112,1
2020-03-09,California,CA,172,2
2020-03-10,California,CA,179,3
2020-03-11,California,CA,202,4
2020-03-12,California,CA,252,4
2020-03-13,California,CA,320,5
2020-03-14,California,CA,381,5
2020-03-15,California,CA,478,6
2020-03-16,California,CA,588,11
2020-03-17,California,CA,732,14
2020-03-18,California,CA,893,17
2020-03-19,California,CA,1067,19
2020-03-20,California,CA,1283,24
2020-03-21,California,CA,1544,28
2020-03-22,California,CA,1851,35
2020-03-23,California,CA,2240,39
2020-03-24,California,CA,2644,52
2020-03-25,California,CA,3183,68
2020-03-26,California,CA,4060,83
2020-03-27,California,CA,4915,104
2020-03-28,California,CA,5566,122
2020-03-29,California,CA,6321,132
2020-03-30,California,CA,7421,147
2020-03-31,California,CA,8583,184
2020-04-01,California,CA,9857,212
2020-04-02,California,CA,11190,247
2020-04-03,California,CA,12569,282
2020-04-04,California,CA,13796,323
2020-04-05,California,CA,15202,351
2020-04-06,California,CA,16361,386
2020-04-07,California,CA,17540,447
2020-04-08,California,CA,19043,506
2020-04-09,California,CA,20191,548
2020-04-10,California,CA,21366,594
2020-04-11,California,CA,22421,632
2020-04-12,California,CA,23323,676
2020-04-13,California,CA,24334,725
2020-04-14,California,CA,25758,778
2020-04-15,California,CA,27107,885
2020-04-16,California,CA,28142,971
2020-04-17,California,CA,29398,1050
2020-04-18,California,CA,30829,1146
2020-04-19,California,CA,31544,1176
2020-04-20,California,CA,33862,1223
2020-04-21,California,CA,35844,1316
2020-04-22,California,CA,37573,1425
2020-04-23,California,CA,39534,1548
2020-04-24,California,CA,41368,1619
2020-04-25,California,CA,42590,1692
2020-04-26,California,CA,43691,1716
2020-04-27,California,CA,45208,1800
2020-04-28,California,CA,46570,1884
2020-04-29,California,CA,48904,1961
2020-04-30,California,CA,50470,2057
2020-05-01,California,CA,52318,2147
2020-05-02,California,CA,53753,2213
2020-05-03,California,CA,55072,2235
2020-05-04,California,CA,56333,2297
2020-05-05,California,CA,58848,2386
2020-05-06,California,CA,60787,2478
2020-05-07,California,CA,62481,2561
2020-05-08,California,CA,64616,2650
2020-05-09,California,CA,66824,2732
2020-05-10,California,CA,68051,2769
2020-05-11,California,CA,69514,2820
2020-05-12,California,CA,71150,2902
2020-05-13,California,CA,73218,3014
2020-05-14,California,CA,74947,3039
2020-05-15,California,CA,77015,3192
2020-05-16,California,CA,78933,3254
2020-05-17,California,CA,80366,3290
2020-05-18,California,CA,81943,3322
2020-05-19,California,CA,83981,3422
2020-05-20,California,CA,86125,3514
2020-05-21,California,CA,88488,3624
2020-05-22,California,CA,90801,3690
2020-05-23,California,CA,92815,3768
2020-05-24,California,CA,94743,3790
2020-05-25,California,CA,97017,3808
2020-05-26,California,CA,99925,3859
2020-05-27,California,CA,101874,3961
2020-05-28,California,CA,104071,4042
2020-05-29,California,CA,107043,4144
2020-05-30,California,CA,110100,4214
2020-05-31,California,CA,113114,4242
2020-06-01,California,CA,115643,4287
2020-06-02,California,CA,118081,4360
2020-06-03,California,CA,120407,4422
2020-06-04,California,CA,122917,4484
2020-06-05,California,CA,126510,4550
2020-06-06,California,CA,129147,4626
2020-06-07,California,CA,131997,4653
2020-06-08,California,CA,134287,4679
2020-06-09,California,CA,137245,4775
2020-06-10,California,CA,140139,4869
2020-06-11,California,CA,143709,4941
2020-06-12,California,CA,147285,4986
2020-06-13,California,CA,150434,5059
2020-06-14,California,CA,152953,5089
2020-06-15,California,CA,155662,5120
2020-06-16,California,CA,159131,5202
2020-06-17,California,CA,163381,5283
2020-06-18,California,CA,167135,5359
2020-06-19,California,CA,170843,5425
2020-06-20,California,CA,174854,5495
2020-06-21,California,CA,178807,5517
2020-06-22,California,CA,184620,5561
2020-06-23,California,CA,191039,5637
2020-06-24,California,CA,195889,5728
2020-06-25,California,CA,201413,5810
2020-06-26,California,CA,207027,5872
2020-06-27,California,CA,211453,5902
2020-06-28,California,CA,216955,5937
2020-06-29,California,CA,223995,5979
2020-06-30,California,CA,232153,6083
2020-07-01,California,CA,239764,6168
2020-07-02,California,CA,248198,6263
2020-07-03,California,CA,253655,6315
2020-03-07,District of Columbia,DC,1,0
2020-03-08,District of Columbia,DC,1,0
2020-03-09,District of Columbia,DC,4,0
2020-03-10,District of Columbia,DC,4,0
2020-03-11,District of Columbia,DC,10,0
2020-03-12,District of Columbia,DC,10,0
2020-03-13,District of Columbia,DC,10,0
2020-03-14,District of Columbia,DC,16,0
2020-03-15,District of Columbia,DC,17,0
2020-03-16,District of Columbia,DC,22,0
2020-03-17,District of Columbia,DC,31,0
2020-03-18,District of Columbia,DC,36,0
2020-03-19,District of Columbia,DC,39,0
2020-03-20,District of Columbia,DC,71,0
2020-03-21,District of Columbia,DC,77,1
2020-03-22,District of Columbia,DC,98,1
2020-03-23,District of Columbia,DC,116,2
2020-03-24,District of Columbia,DC,137,2
2020-03-25,District of Columbia,DC,183,2
2020-03-26,District of Columbia,DC,231,3
2020-03-27,District of Columbia,DC,267,3
2020-03-28,District of Columbia,DC,304,4
2020-03-29,District of Columbia,DC,342,5
2020-03-30,District of Columbia,DC,401,9
2020-03-31,District of Columbia,DC,495,9
2020-04-01,District of Columbia,DC,586,11
2020-04-02,District of Columbia,DC,653,12
2020-04-03,District of Columbia,DC,757,15
2020-04-04,District of Columbia,DC,902,21
2020-04-05,District of Columbia,DC,998,22
2020-04-06,District of Columbia,DC,1097,24
2020-04-07,District of Columbia,DC,1211,24
2020-04-08,District of Columbia,DC,1440,27
2020-04-09,District of Columbia,DC,1523,32
2020-04-10,District of Columbia,DC,1660,38
2020-04-11,District of Columbia,DC,1778,47
2020-04-12,District of Columbia,DC,1875,50
2020-04-13,District of Columbia,DC,1955,52
2020-04-14,District of Columbia,DC,2058,67
2020-04-15,District of Columbia,DC,2197,72
2020-04-16,District of Columbia,DC,2350,81
2020-04-17,District of Columbia,DC,2476,86
2020-04-18,District of Columbia,DC,2666,91
2020-04-19,District of Columbia,DC,2793,96
2020-04-20,District of Columbia,DC,2927,105
2020-04-21,District of Columbia,DC,3098,112
2020-04-22,District of Columbia,DC,3206,127
2020-04-23,District of Columbia,DC,3361,139
2020-04-24,District of Columbia,DC,3528,153
2020-04-25,District of Columbia,DC,3699,165
2020-04-26,District of Columbia,DC,3841,178
2020-04-27,District of Columbia,DC,3892,185
2020-04-28,District of Columbia,DC,3994,190
2020-04-29,District of Columbia,DC,4106,205
2020-04-30,District of Columbia,DC,4323,224
2020-05-01,District of Columbia,DC,4658,231
2020-05-02,District of Columbia,DC,4797,240
2020-05-03,District of Columbia,DC,5016,251
2020-05-04,District of Columbia,DC,5170,258
2020-05-05,District of Columbia,DC,5322,264
2020-05-06,District of Columbia,DC,5461,277
2020-05-07,District of Columbia,DC,5654,285
2020-05-08,District of Columbia,DC,5899,304
2020-05-09,District of Columbia,DC,6102,311
2020-05-10,District of Columbia,DC,6272,323
2020-05-11,District of Columbia,DC,6389,328
2020-05-12,District of Columbia,DC,6485,336
2020-05-13,District of Columbia,DC,6584,350
2020-05-14,District of Columbia,DC,6736,358
2020-05-15,District of Columbia,DC,6871,368
2020-05-16,District of Columbia,DC,7042,375
2020-05-17,District of Columbia,DC,7123,383
2020-05-18,District of Columbia,DC,7270,392
2020-05-19,District of Columbia,DC,7434,400
2020-05-20,District of Columbia,DC,7551,407
2020-05-21,District of Columbia,DC,7788,412
2020-05-22,District of Columbia,DC,7893,418
2020-05-23,District of Columbia,DC,7966,427
2020-05-24,District of Columbia,DC,8110,432
2020-05-25,District of Columbia,DC,8225,440
2020-05-26,District of Columbia,DC,8334,440
2020-05-27,District of Columbia,DC,8406,445
2020-05-28,District of Columbia,DC,8492,453
2020-05-29,District of Columbia,DC,8538,460
2020-05-30,District of Columbia,DC,8717,462
2020-05-31,District of Columbia,DC,8801,466
2020-06-01,District of Columbia,DC,8857,468
2020-06-02,District of Columbia,DC,8886,470
2020-06-03,District of Columbia,DC,9016,473
2020-06-04,District of Columbia,DC,9120,475
2020-06-05,District of Columbia,DC,9199,479
2020-06-06,District of Columbia,DC,9269,483
2020-06-07,District of Columbia,DC,9332,489
2020-06-08,District of Columbia,DC,9389,491
2020-06-09,District of Columbia,DC,9474,495
2020-06-10,District of Columbia,DC,9537,499
2020-06-11,District of Columbia,DC,9589,502
2020-06-12,District of Columbia,DC,9654,506
2020-06-13,District of Columbia,DC,9709,511
2020-06-14,District of Columbia,DC,9767,515
2020-06-15,District of Columbia,DC,9799,515
2020-06-16,District of Columbia,DC,9818,520
2020-06-17,District of Columbia,DC,9847,523
2020-06-18,District of Columbia,DC,9903,527
2020-06-19,District of Columbia,DC,9952,530
2020-06-20,District of Columbia,DC,9984,531
2020-06-21,District of Columbia,DC,10020,533
2020-06-22,District of Columbia,DC,10058,535
2020-06-23,District of Columbia,DC,10094,537
2020-06-24,District of Columbia,DC,10128,541
2020-06-25,District of Columbia,DC,10159,543
2020-06-26,District of Columbia,DC,10185,546
2020-06-27,District of Columbia,DC,10216,548
2020-06-28,District of Columbia,DC,10248,550
2020-06-29,District of Columbia,DC,10292,551
2020-06-30,District of Columbia,DC,10327,551
2020-07-01,District of Columbia,DC,10365,553
2020-07-02,District of Columbia,DC,10390,554
2020-07-03,District of Columbia,DC,10435,555
2020-03-01,Florida,FL,2,0
2020-03-02,Florida,FL,2,0
2020-03-03,Florida,FL,3,0
2020-03-04,Florida,FL,3,0
2020-03-05,Florida,FL,4,0
2020-03-06,Florida,FL,7,2
2020-03-07,Florida,FL,12,2
2020-03-08,Florida,FL,13,2
2020-03-09,Florida,FL,14,2
2020-03-10,Florida,FL,23,2
2020-03-11,Florida,FL,26,2
2020-03-12,Florida,FL,46,2
2020-03-13,Florida,FL,70,2
2020-03-14,Florida,FL,70,3
2020-03-15,Florida,FL,109,3
2020-03-16,Florida,FL,141,4
2020-03-17,Florida,FL,210,6
2020-03-18,Florida,FL,326,7
2020-03-19,Florida,FL,434,8
2020-03-20,Florida,FL,564,9
2020-03-21,Florida,FL,764,11
2020-03-22,Florida,FL,1000,13
2020-03-23,Florida,FL,1222,18
2020-03-24,Florida,FL,1467,20
2020-03-25,Florida,FL,1971,23
2020-03-26,Florida,FL,2478,29
2020-03-27,Florida,FL,3198,46
2020-03-28,Florida,FL,4038,56
2020-03-29,Florida,FL,4943,60
2020-03-30,Florida,FL,5695,72
2020-03-31,Florida,FL,6742,85
2020-04-01,Florida,FL,7769,100
2020-04-02,Florida,FL,9000,144
2020-04-03,Florida,FL,10260,169
2020-04-04,Florida,FL,11537,194
2020-04-05,Florida,FL,12342,220
2020-04-06,Florida,FL,13621,253
2020-04-07,Florida,FL,14739,295
2020-04-08,Florida,FL,15690,322
2020-04-09,Florida,FL,16819,370
2020-04-10,Florida,FL,17960,418
2020-04-11,Florida,FL,18978,445
2020-04-12,Florida,FL,19855,460
2020-04-13,Florida,FL,21011,498
2020-04-14,Florida,FL,21620,570
2020-04-15,Florida,FL,22526,613
2020-04-16,Florida,FL,23332,667
2020-04-17,Florida,FL,24745,725
2020-04-18,Florida,FL,25484,747
2020-04-19,Florida,FL,26306,773
2020-04-20,Florida,FL,27050,822
2020-04-21,Florida,FL,27861,866
2020-04-22,Florida,FL,28301,926
2020-04-23,Florida,FL,29640,986
2020-04-24,Florida,FL,30525,1045
2020-04-25,Florida,FL,30831,1054
2020-04-26,Florida,FL,31520,1073
2020-04-27,Florida,FL,32130,1087
2020-04-28,Florida,FL,32838,1170
2020-04-29,Florida,FL,33185,1216
2020-04-30,Florida,FL,33683,1267
2020-05-01,Florida,FL,34720,1313
2020-05-02,Florida,FL,35455,1363
2020-05-03,Florida,FL,36070,1378
2020-05-04,Florida,FL,36889,1398
2020-05-05,Florida,FL,37431,1470
2020-05-06,Florida,FL,37994,1538
2020-05-07,Florida,FL,38820,1599
2020-05-08,Florida,FL,39191,1668
2020-05-09,Florida,FL,39993,1714
2020-05-10,Florida,FL,40588,1720
2020-05-11,Florida,FL,40974,1734
2020-05-12,Florida,FL,41915,1778
2020-05-13,Florida,FL,42394,1826
2020-05-14,Florida,FL,43202,1874
2020-05-15,Florida,FL,44130,1916
2020-05-16,Florida,FL,44803,1963
2020-05-17,Florida,FL,45580,1972
2020-05-18,Florida,FL,46434,1996
2020-05-19,Florida,FL,46936,2051
2020-05-20,Florida,FL,47463,2095
2020-05-21,Florida,FL,48667,2143
2020-05-22,Florida,FL,49443,2189
2020-05-23,Florida,FL,50119,2232
2020-05-24,Florida,FL,50859,2236
2020-05-25,Florida,FL,51738,2251
2020-05-26,Florida,FL,52247,2258
2020-05-27,Florida,FL,52626,2318
2020-05-28,Florida,FL,53277,2363
2020-05-29,Florida,FL,54489,2412
2020-05-30,Florida,FL,55416,2446
2020-05-31,Florida,FL,56155,2450
2020-06-01,Florida,FL,56822,2459
2020-06-02,Florida,FL,57439,2529
2020-06-03,Florida,FL,58756,2565
2020-06-04,Florida,FL,60175,2606
2020-06-05,Florida,FL,61480,2659
2020-06-06,Florida,FL,62750,2687
2020-06-07,Florida,FL,63930,2699
2020-06-08,Florida,FL,64896,2711
2020-06-09,Florida,FL,65992,2764
2020-06-10,Florida,FL,67363,2800
2020-06-11,Florida,FL,69061,2847
2020-06-12,Florida,FL,70963,2876
2020-06-13,Florida,FL,73544,2924
2020-06-14,Florida,FL,75560,2930
2020-06-15,Florida,FL,77318,2937
2020-06-16,Florida,FL,80101,2992
2020-06-17,Florida,FL,82711,3017
2020-06-18,Florida,FL,85918,3060
2020-06-19,Florida,FL,89740,3103
2020-06-20,Florida,FL,93789,3143
2020-06-21,Florida,FL,97283,3160
2020-06-22,Florida,FL,100209,3172
2020-06-23,Florida,FL,103495,3237
2020-06-24,Florida,FL,109006,3280
2020-06-25,Florida,FL,114010,3326
2020-06-26,Florida,FL,122952,3365
2020-06-27,Florida,FL,132537,3389
2020-06-28,Florida,FL,141067,3418
2020-06-29,Florida,FL,146333,3446
2020-06-30,Florida,FL,152426,3504
2020-07-01,Florida,FL,158989,3549
2020-07-02,Florida,FL,169098,3616
2020-07-03,Florida,FL,178586,3683
2020-03-13,Idaho,ID,1,0
2020-03-14,Idaho,ID,5,0
2020-03-15,Idaho,ID,5,0
2020-03-16,Idaho,ID,5,0
2020-03-17,Idaho,ID,9,0
2020-03-18,Idaho,ID,11,0
2020-03-19,Idaho,ID,23,0
2020-03-20,Idaho,ID,31,0
2020-03-21,Idaho,ID,42,0
2020-03-22,Idaho,ID,47,0
2020-03-23,Idaho,ID,50,0
2020-03-24,Idaho,ID,73,0
2020-03-25,Idaho,ID,123,0
2020-03-26,Idaho,ID,189,3
2020-03-27,Idaho,ID,232,4
2020-03-28,Idaho,ID,262,5
2020-03-29,Idaho,ID,310,6
2020-03-30,Idaho,ID,415,7
2020-03-31,Idaho,ID,526,9
2020-04-01,Idaho,ID,669,9
2020-04-02,Idaho,ID,891,9
2020-04-03,Idaho,ID,1012,10
2020-04-04,Idaho,ID,1076,10
2020-04-05,Idaho,ID,1100,10
2020-04-06,Idaho,ID,1170,13
2020-04-07,Idaho,ID,1210,15
2020-04-08,Idaho,ID,1232,19
2020-04-09,Idaho,ID,1366,24
2020-04-10,Idaho,ID,1425,25
2020-04-11,Idaho,ID,1438,27
2020-04-12,Idaho,ID,1457,27
2020-04-13,Idaho,ID,1499,33
2020-04-14,Idaho,ID,1538,39
2020-04-15,Idaho,ID,1587,41
2020-04-16,Idaho,ID,1609,41
2020-04-17,Idaho,ID,1655,43
2020-04-18,Idaho,ID,1668,44
2020-04-19,Idaho,ID,1672,45
2020-04-20,Idaho,ID,1736,48
2020-04-21,Idaho,ID,1766,51
2020-04-22,Idaho,ID,1802,54
2020-04-23,Idaho,ID,1836,54
2020-04-24,Idaho,ID,1870,54
2020-04-25,Idaho,ID,1887,56
2020-04-26,Idaho,ID,1897,56
2020-04-27,Idaho,ID,1917,58
2020-04-28,Idaho,ID,1952,60
2020-04-29,Idaho,ID,1984,60
2020-04-30,Idaho,ID,2016,63
2020-05-01,Idaho,ID,2035,63
2020-05-02,Idaho,ID,2061,64
2020-05-03,Idaho,ID,2059,64
2020-05-04,Idaho,ID,2106,64
2020-05-05,Idaho,ID,2127,66
2020-05-06,Idaho,ID,2158,67
2020-05-07,Idaho,ID,2178,67
2020-05-08,Idaho,ID,2205,67
2020-05-09,Idaho,ID,2230,67
2020-05-10,Idaho,ID,2232,67
2020-05-11,Idaho,ID,2261,69
2020-05-12,Idaho,ID,2294,69
2020-05-13,Idaho,ID,2325,69
2020-05-14,Idaho,ID,2352,72
2020-05-15,Idaho,ID,2389,73
2020-05-16,Idaho,ID,2419,73
2020-05-17,Idaho,ID,2421,73
2020-05-18,Idaho,ID,2455,74
2020-05-19,Idaho,ID,2476,77
2020-05-20,Idaho,ID,2506,77
2020-05-21,Idaho,ID,2534,77
2020-05-22,Idaho,ID,2595,79
2020-05-23,Idaho,ID,2626,79
2020-05-24,Idaho,ID,2650,79
2020-05-25,Idaho,ID,2664,79
2020-05-26,Idaho,ID,2699,81
2020-05-27,Idaho,ID,2731,82
2020-05-28,Idaho,ID,2770,82
2020-05-29,Idaho,ID,2804,82
2020-05-30,Idaho,ID,2840,82
2020-05-31,Idaho,ID,2855,82
2020-06-01,Idaho,ID,2908,83
2020-06-02,Idaho,ID,2935,83
2020-06-03,Idaho,ID,2990,83
2020-06-04,Idaho,ID,3054,83
2020-06-05,Idaho,ID,3111,83
2020-06-06,Idaho,ID,3139,83
2020-06-07,Idaho,ID,3153,83
2020-06-08,Idaho,ID,3197,83
2020-06-09,Idaho,ID,3226,85
2020-06-10,Idaho,ID,3262,85
2020-06-11,Idaho,ID,3303,86
2020-06-12,Idaho,ID,3354,87
2020-06-13,Idaho,ID,3399,87
2020-06-14,Idaho,ID,3413,88
2020-06-15,Idaho,ID,3472,89
2020-06-16,Idaho,ID,3543,89
2020-06-17,Idaho,ID,3634,89
2020-06-18,Idaho,ID,3744,90
2020-06-19,Idaho,ID,3871,90
2020-06-20,Idaho,ID,4006,90
2020-06-21,Idaho,ID,4025,90
2020-06-22,Idaho,ID,4267,90
2020-06-23,Idaho,ID,4412,90
2020-06-24,Idaho,ID,4650,91
2020-06-25,Idaho,ID,4869,91
2020-06-26,Idaho,ID,5149,91
2020-06-27,Idaho,ID,5319,92
2020-06-28,Idaho,ID,5543,91
2020-06-29,Idaho,ID,5770,91
2020-06-30,Idaho,ID,6124,92
2020-07-01,Idaho,ID,6379,92
2020-07-02,Idaho,ID,6688,93
2020-07-03,Idaho,ID,7034,94
2020-01-24,Illinois,IL,1,0
2020-01-25,Illinois,IL,1,0
2020-01-26,Illinois,IL,1,0
2020-01-27,Illinois,IL,1,0
2020-01-28,Illinois,IL,1,0
2020-01-29,Illinois,IL,1,0
2020-01-30,Illinois,IL,2,0
2020-01-31,Illinois,IL,2,0
2020-02-01,Illinois,IL,2,0
2020-02-02,Illinois,IL,2,0
2020-02-03,Illinois,IL,2,0
2020-02-04,Illinois,IL,2,0
2020-02-05,Illinois,IL,2,0
2020-02-06,Illinois,IL,2,0
2020-02-07,Illinois,IL,2,0
2020-02-08,Illinois,IL,2,0
2020-02-09,Illinois,IL,2,0
2020-02-10,Illinois,IL,2,0
2020-02-11,Illinois,IL,2,0
2020-02-12,Illinois,IL,2,0
2020-02-13,Illinois,IL,2,0
2020-02-14,Illinois,IL,2,0
2020-02-15,Illinois,IL,2,0
2020-02-16,Illinois,IL,2,0
2020-02-17,Illinois,IL,2,0
2020-02-18,Illinois,IL,2,0
2020-02-19,Illinois,IL,2,0
2020-02-20,Illinois,IL,2,0
2020-02-21,Illinois,IL,2,0
2020-02-22,Illinois,IL,2,0
2020-02-23,Illinois,IL,2,0
2020-02-24,Illinois,IL,2,0
2020-02-25,Illinois,IL,2,0
2020-02-26,Illinois,IL,2,0
2020-02-27,Illinois,IL,2,0
2020-02-28,Illinois,IL,2,0
2020-02-29,Illinois,IL,3,0
2020-03-01,Illinois,IL,3,0
2020-03-02,Illinois,IL,4,0
2020-03-03,Illinois,IL,4,0
2020-03-04,Illinois,IL,4,0
2020-03-05,Illinois,IL,5,0
2020-03-06,Illinois,IL,6,0
2020-03-07,Illinois,IL,6,0
2020-03-08,Illinois,IL,7,0
2020-03-09,Illinois,IL,11,0
2020-03-10,Illinois,IL,19,0
2020-03-11,Illinois,IL,25,0
2020-03-12,Illinois,IL,32,0
2020-03-13,Illinois,IL,46,0
2020-03-14,Illinois,IL,66,0
2020-03-15,Illinois,IL,94,0
2020-03-16,Illinois,IL,104,0
2020-03-17,Illinois,IL,159,1
2020-03-18,Illinois,IL,286,1
2020-03-19,Illinois,IL,420,4
2020-03-20,Illinois,IL,583,5
2020-03-21,Illinois,IL,751,6
2020-03-22,Illinois,IL,1047,9
2020-03-23,Illinois,IL,1285,12
2020-03-24,Illinois,IL,1535,16
2020-03-25,Illinois,IL,1874,21
2020-03-26,Illinois,IL,2538,26
2020-03-27,Illinois,IL,3029,37
2020-03-28,Illinois,IL,3547,50
2020-03-29,Illinois,IL,4615,71
2020-03-30,Illinois,IL,5070,84
2020-03-31,Illinois,IL,5992,107
2020-04-01,Illinois,IL,6978,146
2020-04-02,Illinois,IL,7695,165
2020-04-03,Illinois,IL,8904,212
2020-04-04,Illinois,IL,10357,248
2020-04-05,Illinois,IL,11276,283
2020-04-06,Illinois,IL,12262,309
2020-04-07,Illinois,IL,13549,384
2020-04-08,Illinois,IL,15078,464
2020-04-09,Illinois,IL,16422,534
2020-04-10,Illinois,IL,17887,607
2020-04-11,Illinois,IL,19180,682
2020-04-12,Illinois,IL,20852,727
2020-04-13,Illinois,IL,22025,800
2020-04-14,Illinois,IL,23247,878
2020-04-15,Illinois,IL,24593,958
2020-04-16,Illinois,IL,25734,1081
2020-04-17,Illinois,IL,27575,1142
2020-04-18,Illinois,IL,29160,1272
2020-04-19,Illinois,IL,30357,1302
2020-04-20,Illinois,IL,31508,1359
2020-04-21,Illinois,IL,33059,1479
2020-04-22,Illinois,IL,35108,1577
2020-04-23,Illinois,IL,36935,1696
2020-04-24,Illinois,IL,39658,1804
2020-04-25,Illinois,IL,41777,1884
2020-04-26,Illinois,IL,43903,1943
2020-04-27,Illinois,IL,45883,1992
2020-04-28,Illinois,IL,48102,2132
2020-04-29,Illinois,IL,50355,2221
2020-04-30,Illinois,IL,52918,2361
2020-05-01,Illinois,IL,56055,2464
2020-05-02,Illinois,IL,58505,2576
2020-05-03,Illinois,IL,61499,2632
2020-05-04,Illinois,IL,63840,2673
2020-05-05,Illinois,IL,65889,2843
2020-05-06,Illinois,IL,68164,2977
2020-05-07,Illinois,IL,70802,3139
2020-05-08,Illinois,IL,73688,3262
2020-05-09,Illinois,IL,76008,3362
2020-05-10,Illinois,IL,77662,3426
2020-05-11,Illinois,IL,79123,3480
2020-05-12,Illinois,IL,83168,3617
2020-05-13,Illinois,IL,84874,3815
2020-05-14,Illinois,IL,88081,3945
2020-05-15,Illinois,IL,90528,4075
2020-05-16,Illinois,IL,92669,4149
2020-05-17,Illinois,IL,94360,4198
2020-05-18,Illinois,IL,96778,4257
2020-05-19,Illinois,IL,98298,4399
2020-05-20,Illinois,IL,100713,4547
2020-05-21,Illinois,IL,102995,4634
2020-05-22,Illinois,IL,105710,4740
2020-05-23,Illinois,IL,108100,4817
2020-05-24,Illinois,IL,110541,4884
2020-05-25,Illinois,IL,112248,4912
2020-05-26,Illinois,IL,113486,4960
2020-05-27,Illinois,IL,114612,5118
2020-05-28,Illinois,IL,116128,5225
2020-05-29,Illinois,IL,117794,5308
2020-05-30,Illinois,IL,119290,5368
2020-05-31,Illinois,IL,120588,5426
2020-06-01,Illinois,IL,121666,5458
2020-06-02,Illinois,IL,123244,5567
2020-06-03,Illinois,IL,124279,5665
2020-06-04,Illinois,IL,125149,5772
2020-06-05,Illinois,IL,126317,5834
2020-06-06,Illinois,IL,127251,5898
2020-06-07,Illinois,IL,128070,5939
2020-06-08,Illinois,IL,129543,6142
2020-06-09,Illinois,IL,130321,6237
2020-06-10,Illinois,IL,130889,6302
