state,date,cases,deaths,active,recovered
Henan,2020-06-05,1276,22,0,1254
Henan,2020-06-06,1276,22,0,1254
Henan,2020-06-07,1276,22,0,1254
Henan,2020-06-08,1276,22,0,1254
Henan,2020-06-09,1276,22,0,1254
Henan,2020-06-10,1276,22,0,1254
Henan,2020-06-11,1276,22,0,1254
Henan,2020-06-12,1276,22,0,1254
Henan,2020-06-13,1276,22,0,1254
Henan,2020-06-14,1276,22,0,1254
Henan,2020-06-15,1276,22,0,1254
Henan,2020-06-16,1276,22,0,1254
Henan,2020-06-17,1276,22,0,1254
Henan,2020-06-18,1276,22,0,1254
Henan,2020-06-19,1276,22,0,1254
Henan,2020-06-20,1276,22,0,1254
Henan,2020-06-21,1276,22,0,1254
Henan,2020-06-22,1276,22,0,1254
Henan,2020-06-23,1276,22,0,1254
Henan,2020-06-24,1276,22,0,1254
Henan,2020-06-25,1276,22,0,1254
Henan,2020-06-26,1276,22,0,1254
Henan,2020-06-27,1276,22,0,1254
Henan,2020-06-28,1276,22,0,1254
Henan,2020-06-29,1276,22,0,1254
Henan,2020-06-30,1276,22,0,1254
Henan,2020-07-01,1276,22,0,1254
Henan,2020-07-02,1276,22,0,1254
Henan,2020-07-03,1276,22,0,1254
Henan,2020-07-04,1276,22,0,1254
Henan,2020-07-05,1276,22,0,1254
Henan,2020-07-06,1276,22,0,1254
Henan,2020-07-07,1276,22,0,1254
Henan,2020-07-08,1276,22,0,1254
Henan,2020-07-09,1276,22,0,1254
Henan,2020-07-10,1276,22,0,1254
Hong Kong,2020-01-22,0,0,0,0
Hong Kong,2020-01-23,2,0,2,0
Hong Kong,2020-01-24,2,0,2,0
Hong Kong,2020-01-25,5,0,5,0
Hong Kong,2020-01-26,8,0,8,0
Hong Kong,2020-01-27,8,0,8,0
Hong Kong,2020-01-28,8,0,8,0
Hong Kong,2020-01-29,10,0,10,0
Hong Kong,2020-01-30,10,0,10,0
Hong Kong,2020-01-31,12,0,12,0
Hong Kong,2020-02-01,13,0,13,0
Hong Kong,2020-02-02,15,0,15,0
Hong Kong,2020-02-03,15,0,15,0
Hong Kong,2020-02-04,17,1,16,0
Hong Kong,2020-02-05,21,1,20,0
Hong Kong,2020-02-06,24,1,23,0
Hong Kong,2020-02-07,25,1,24,0
Hong Kong,2020-02-08,26,1,25,0
Hong Kong,2020-02-09,29,1,28,0
Hong Kong,2020-02-10,38,1,37,0
Hong Kong,2020-02-11,49,1,48,0
Hong Kong,2020-02-12,50,1,48,1
Hong Kong,2020-02-13,53,1,51,1
Hong Kong,2020-02-14,56,1,54,1
Hong Kong,2020-02-15,56,1,54,1
Hong Kong,2020-02-16,57,1,54,2
Hong Kong,2020-02-17,60,1,57,2
Hong Kong,2020-02-18,62,1,59,2
Hong Kong,2020-02-19,63,2,56,5
Hong Kong,2020-02-20,68,2,60,6
Hong Kong,2020-02-21,68,2,61,5
Hong Kong,2020-02-22,69,2,61,6
Hong Kong,2020-02-23,74,2,61,11
Hong Kong,2020-02-24,79,2,58,19
Hong Kong,2020-02-25,84,2,63,19
Hong Kong,2020-02-26,91,2,65,24
Hong Kong,2020-02-27,92,2,66,24
Hong Kong,2020-02-28,94,2,62,30
Hong Kong,2020-02-29,95,2,60,33
Hong Kong,2020-03-01,96,2,58,36
Hong Kong,2020-03-02,100,2,62,36
Hong Kong,2020-03-03,100,2,61,37
Hong Kong,2020-03-04,105,2,66,37
Hong Kong,2020-03-05,105,2,60,43
Hong Kong,2020-03-06,107,2,59,46
Hong Kong,2020-03-07,108,2,55,51
Hong Kong,2020-03-08,114,3,53,58
Hong Kong,2020-03-09,115,3,53,59
Hong Kong,2020-03-10,120,3,52,65
Hong Kong,2020-03-11,126,3,58,65
Hong Kong,2020-03-12,129,3,59,67
Hong Kong,2020-03-13,134,4,53,77
Hong Kong,2020-03-14,140,4,58,78
Hong Kong,2020-03-15,145,4,60,81
Hong Kong,2020-03-16,155,4,67,84
Hong Kong,2020-03-17,162,4,70,88
Hong Kong,2020-03-18,181,4,85,92
Hong Kong,2020-03-19,208,4,109,95
Hong Kong,2020-03-20,256,4,154,98
Hong Kong,2020-03-21,273,4,171,98
Hong Kong,2020-03-22,317,4,213,100
Hong Kong,2020-03-23,356,4,252,100
Hong Kong,2020-03-24,386,4,281,101
Hong Kong,2020-03-25,410,4,304,102
Hong Kong,2020-03-26,453,4,339,110
Hong Kong,2020-03-27,519,4,405,110
Hong Kong,2020-03-28,561,4,445,112
Hong Kong,2020-03-29,641,4,525,112
Hong Kong,2020-03-30,682,4,555,123
Hong Kong,2020-03-31,714,4,582,128
Hong Kong,2020-04-01,765,4,614,147
Hong Kong,2020-04-02,802,4,651,147
Hong Kong,2020-04-03,845,4,668,173
Hong Kong,2020-04-04,862,4,685,173
Hong Kong,2020-04-05,890,4,680,206
Hong Kong,2020-04-06,914,4,694,216
Hong Kong,2020-04-07,935,4,715,216
Hong Kong,2020-04-08,960,4,692,264
Hong Kong,2020-04-09,973,4,676,293
Hong Kong,2020-04-10,989,4,676,309
Hong Kong,2020-04-11,1000,4,660,336
Hong Kong,2020-04-12,1004,4,640,360
Hong Kong,2020-04-13,1009,4,645,360
Hong Kong,2020-04-14,1012,4,574,434
Hong Kong,2020-04-15,1017,4,554,459
Hong Kong,2020-04-16,1017,4,528,485
Hong Kong,2020-04-17,1021,4,484,533
Hong Kong,2020-04-18,1024,4,452,568
Hong Kong,2020-04-19,1025,4,419,602
Hong Kong,2020-04-20,1025,4,391,630
Hong Kong,2020-04-21,1029,4,375,650
Hong Kong,2020-04-22,1033,4,351,678
Hong Kong,2020-04-23,1035,4,332,699
Hong Kong,2020-04-24,1035,4,306,725
Hong Kong,2020-04-25,1037,4,280,753
Hong Kong,2020-04-26,1037,4,261,772
Hong Kong,2020-04-27,1037,4,246,787
Hong Kong,2020-04-28,1037,4,222,811
Hong Kong,2020-04-29,1037,4,203,830
Hong Kong,2020-04-30,1037,4,187,846
Hong Kong,2020-05-01,1039,4,176,859
Hong Kong,2020-05-02,1039,4,171,864
Hong Kong,2020-05-03,1039,4,156,879
Hong Kong,2020-05-04,1040,4,136,900
Hong Kong,2020-05-05,1040,4,116,920
Hong Kong,2020-05-06,1040,4,104,932
Hong Kong,2020-05-07,1044,4,96,944
Hong Kong,2020-05-08,1044,4,80,960
Hong Kong,2020-05-09,1044,4,73,967
Hong Kong,2020-05-10,1047,4,61,982
Hong Kong,2020-05-11,1047,4,58,985
Hong Kong,2020-05-12,1047,4,52,991
Hong Kong,2020-05-13,1050,4,38,1008
Hong Kong,2020-05-14,1051,4,38,1009
Hong Kong,2020-05-15,1052,4,29,1019
Hong Kong,2020-05-16,1052,4,26,1022
Hong Kong,2020-05-17,1055,4,27,1024
Hong Kong,2020-05-18,1055,4,26,1025
Hong Kong,2020-05-19,1055,4,26,1025
Hong Kong,2020-05-20,1055,4,26,1025
Hong Kong,2020-05-21,1055,4,26,1025
Hong Kong,2020-05-22,1065,4,32,1029
Hong Kong,2020-05-23,1065,4,32,1029
Hong Kong,2020-05-24,1065,4,31,1030
Hong Kong,2020-05-25,1065,4,31,1030
Hong Kong,2020-05-26,1065,4,28,1033
Hong Kong,2020-05-27,1066,4,28,1034
Hong Kong,2020-05-28,1066,4,27,1035
Hong Kong,2020-05-29,1079,4,40,1035
Hong Kong,2020-05-30,1082,4,42,1036
Hong Kong,2020-05-31,1084,4,43,1037
Hong Kong,2020-06-01,1087,4,46,1037
Hong Kong,2020-06-02,1093,4,51,1038
Hong Kong,2020-06-03,1093,4,50,1039
Hong Kong,2020-06-04,1099,4,53,1042
Hong Kong,2020-06-05,1102,4,53,1045
Hong Kong,2020-06-06,1105,4,53,1048
Hong Kong,2020-06-07,1106,4,53,1049
Hong Kong,2020-06-08,1107,4,54,1049
Hong Kong,2020-06-09,1107,4,53,1050
Hong Kong,2020-06-10,1107,4,52,1051
Hong Kong,2020-06-11,1107,4,48,1055
Hong Kong,2020-06-12,1108,4,44,1060
Hong Kong,2020-06-13,1109,4,44,1061
Hong Kong,2020-06-14,1109,4,38,1067
Hong Kong,2020-06-15,1112,4,41,1067
Hong Kong,2020-06-16,1112,4,39,1069
Hong Kong,2020-06-17,1120,4,45,1071
Hong Kong,2020-06-18,1124,4,48,1072
Hong Kong,2020-06-19,1124,4,48,1072
Hong Kong,2020-06-20,1128,5,46,1077
Hong Kong,2020-06-21,1131,5,48,1078
Hong Kong,2020-06-22,1161,5,78,1078
Hong Kong,2020-06-23,1177,6,88,1083
Hong Kong,2020-06-24,1179,6,87,1086
Hong Kong,2020-06-25,1193,7,98,1088
Hong Kong,2020-06-26,1196,7,98,1091
Hong Kong,2020-06-27,1197,7,95,1095
Hong Kong,2020-06-28,1199,7,88,1104
Hong Kong,2020-06-29,1203,7,91,1105
Hong Kong,2020-06-30,1205,7,91,1107
Hong Kong,2020-07-01,1233,7,109,1117
Hong Kong,2020-07-02,1242,7,115,1120
Hong Kong,2020-07-03,1247,7,115,1125
Hong Kong,2020-07-04,1258,7,106,1145
Hong Kong,2020-07-05,1268,7,105,1156
Hong Kong,2020-07-06,1285,7,121,1157
Hong Kong,2020-07-07,1299,7,131,1161
Hong Kong,2020-07-08,1323,7,149,1167
Hong Kong,2020-07-09,1365,7,191,1167
Hong Kong,2020-07-10,1365,7,191,1167
Hubei,2020-01-22,444,17,399,28
Hubei,2020-01-23,444,17,399,28
Hubei,2020-01-24,549,24,494,31
Hubei,2020-01-25,761,40,689,32
Hubei,2020-01-26,1058,52,964,42
Hubei,2020-01-27,1423,76,1302,45
Hubei,2020-01-28,3554,125,3349,80
Hubei,2020-01-29,3554,125,3341,88
Hubei,2020-01-30,4903,162,4651,90
Hubei,2020-01-31,5806,204,5461,141
Hubei,2020-02-01,7153,249,6736,168
Hubei,2020-02-02,11177,350,10532,295
Hubei,2020-02-03,13522,414,12722,386
Hubei,2020-02-04,16678,479,15677,522
Hubei,2020-02-05,19665,549,18483,633
Hubei,2020-02-06,22112,618,20677,817
Hubei,2020-02-07,24953,699,23139,1115
Hubei,2020-02-08,27100,780,24881,1439
Hubei,2020-02-09,29631,871,26965,1795
Hubei,2020-02-10,31728,974,28532,2222
Hubei,2020-02-11,33366,1068,29659,2639
Hubei,2020-02-12,33366,1068,29612,2686
Hubei,2020-02-13,48206,1310,43437,3459
Hubei,2020-02-14,54406,1457,48175,4774
Hubei,2020-02-15,56249,1596,49030,5623
Hubei,2020-02-16,58182,1696,49847,6639
Hubei,2020-02-17,59989,1789,50338,7862
Hubei,2020-02-18,61682,1921,50633,9128
Hubei,2020-02-19,62031,2029,49665,10337
Hubei,2020-02-20,62442,2144,48510,11788
Hubei,2020-02-21,62662,2144,48637,11881
Hubei,2020-02-22,64084,2346,46439,15299
Hubei,2020-02-23,64084,2346,46395,15343
Hubei,2020-02-24,64287,2495,45044,16748
Hubei,2020-02-25,64786,2563,43252,18971
Hubei,2020-02-26,65187,2615,41603,20969
Hubei,2020-02-27,65596,2641,39572,23383
Hubei,2020-02-28,65914,2682,36829,26403
Hubei,2020-02-29,66337,2727,34617,28993
Hubei,2020-03-01,66907,2761,32610,31536
Hubei,2020-03-02,67103,2803,30366,33934
Hubei,2020-03-03,67217,2835,28174,36208
Hubei,2020-03-04,67332,2871,25904,38557
Hubei,2020-03-05,67466,2902,23972,40592
Hubei,2020-03-06,67592,2931,22628,42033
Hubei,2020-03-07,67666,2959,21207,43500
Hubei,2020-03-08,67707,2986,19486,45235
Hubei,2020-03-09,67743,3008,18247,46488
Hubei,2020-03-10,67760,3024,16993,47743
Hubei,2020-03-11,67773,3046,15593,49134
Hubei,2020-03-12,67781,3056,14407,50318
Hubei,2020-03-13,67786,3062,13171,51553
Hubei,2020-03-14,67790,3075,11755,52960
Hubei,2020-03-15,67794,3085,10421,54288
Hubei,2020-03-16,67798,3099,9557,55142
Hubei,2020-03-17,67799,3111,8685,56003
Hubei,2020-03-18,67800,3122,7751,56927
Hubei,2020-03-19,67800,3130,6988,57682
Hubei,2020-03-20,67800,3133,6285,58382
Hubei,2020-03-21,67800,3139,5715,58946
Hubei,2020-03-22,67800,3153,5214,59433
Hubei,2020-03-23,67800,3153,4768,59879
Hubei,2020-03-24,67801,3160,4317,60324
Hubei,2020-03-25,67801,3163,3827,60811
Hubei,2020-03-26,67801,3169,3431,61201
Hubei,2020-03-27,67801,3174,2895,61732
Hubei,2020-03-28,67801,3177,2526,62098
Hubei,2020-03-29,67801,3182,2049,62570
Hubei,2020-03-30,67801,3186,1726,62889
Hubei,2020-03-31,67801,3187,1461,63153
Hubei,2020-04-01,67802,3193,1283,63326
Hubei,2020-04-02,67802,3199,1132,63471
Hubei,2020-04-03,67802,3203,987,63612
Hubei,2020-04-04,67803,3207,834,63762
Hubei,2020-04-05,67803,3210,648,63945
Hubei,2020-04-06,67803,3212,577,64014
Hubei,2020-04-07,67803,3212,518,64073
Hubei,2020-04-08,67803,3213,448,64142
Hubei,2020-04-09,67803,3215,401,64187
Hubei,2020-04-10,67803,3216,351,64236
Hubei,2020-04-11,67803,3219,320,64264
Hubei,2020-04-12,67803,3219,303,64281
Hubei,2020-04-13,67803,3221,244,64338
Hubei,2020-04-14,67803,3221,219,64363
Hubei,2020-04-15,67803,3222,179,64402
Hubei,2020-04-16,67803,3222,146,64435
Hubei,2020-04-17,68128,4512,129,63487
Hubei,2020-04-18,68128,4512,122,63494
Hubei,2020-04-19,68128,4512,109,63507
Hubei,2020-04-20,68128,4512,105,63511
Hubei,2020-04-21,68128,4512,102,63514
Hubei,2020-04-22,68128,4512,97,63519
Hubei,2020-04-23,68128,4512,47,63569
Hubei,2020-04-24,68128,4512,23,63593
Hubei,2020-04-25,68128,4512,12,63604
Hubei,2020-04-26,68128,4512,0,63616
Hubei,2020-04-27,68128,4512,0,63616
Hubei,2020-04-28,68128,4512,0,63616
Hubei,2020-04-29,68128,4512,0,63616
Hubei,2020-04-30,68128,4512,0,63616
Hubei,2020-05-01,68128,4512,0,63616
Hubei,2020-05-02,68128,4512,0,63616
Hubei,2020-05-03,68128,4512,0,63616
Hubei,2020-05-04,68128,4512,0,63616
Hubei,2020-05-05,68128,4512,0,63616
Hubei,2020-05-06,68128,4512,0,63616
Hubei,2020-05-07,68128,4512,0,63616
Hubei,2020-05-08,68128,4512,0,63616
Hubei,2020-05-09,68129,4512,1,63616
Hubei,2020-05-10,68134,4512,6,63616
Hubei,2020-05-11,68134,4512,6,63616
Hubei,2020-05-12,68134,4512,6,63616
Hubei,2020-05-13,68134,4512,6,63616
Hubei,2020-05-14,68134,4512,6,63616
Hubei,2020-05-15,68134,4512,6,63616
Hubei,2020-05-16,68134,4512,6,63616
Hubei,2020-05-17,68134,4512,6,63616
Hubei,2020-05-18,68135,4512,7,63616
Hubei,2020-05-19,68135,4512,7,63616
Hubei,2020-05-20,68135,4512,7,63616
Hubei,2020-05-21,68135,4512,7,63616
Hubei,2020-05-22,68135,4512,7,63616
Hubei,2020-05-23,68135,4512,7,63616
Hubei,2020-05-24,68135,4512,6,63617
Hubei,2020-05-25,68135,4512,6,63617
Hubei,2020-05-26,68135,4512,5,63618
Hubei,2020-05-27,68135,4512,5,63618
Hubei,2020-05-28,68135,4512,5,63618
Hubei,2020-05-29,68135,4512,4,63619
Hubei,2020-05-30,68135,4512,4,63619
Hubei,2020-05-31,68135,4512,3,63620
Hubei,2020-06-01,68135,4512,3,63620
Hubei,2020-06-02,68135,4512,3,63620
Hubei,2020-06-03,68135,4512,3,63620
Hubei,2020-06-04,68135,4512,0,63623
Hubei,2020-06-05,68135,4512,0,63623
Hubei,2020-06-06,68135,4512,0,63623
Hubei,2020-06-07,68135,4512,0,63623
Hubei,2020-06-08,68135,4512,0,63623
Hubei,2020-06-09,68135,4512,0,63623
Hubei,2020-06-10,68135,4512,0,63623
Hubei,2020-06-11,68135,4512,0,63623
Hubei,2020-06-12,68135,4512,0,63623
Hubei,2020-06-13,68135,4512,0,63623
Hubei,2020-06-14,68135,4512,0,63623
Hubei,2020-06-15,68135,4512,0,63623
Hubei,2020-06-16,68135,4512,0,63623
Hubei,2020-06-17,68135,4512,0,63623
Hubei,2020-06-18,68135,4512,0,63623
Hubei,2020-06-19,68135,4512,0,63623
Hubei,2020-06-20,68135,4512,0,63623
Hubei,2020-06-21,68135,4512,0,63623
Hubei,2020-06-22,68135,4512,0,63623
Hubei,2020-06-23,68135,4512,0,63623
Hubei,2020-06-24,68135,4512,0,63623
Hubei,2020-06-25,68135,4512,0,63623
Hubei,2020-06-26,68135,4512,0,63623
Hubei,2020-06-27,68135,4512,0,63623
Hubei,2020-06-28,68135,4512,0,63623
Hubei,2020-06-29,68135,4512,0,63623
Hubei,2020-06-30,68135,4512,0,63623
Hubei,2020-07-01,68135,4512,0,63623
Hubei,2020-07-02,68135,4512,0,63623
Hubei,2020-07-03,68135,4512,0,63623
Hubei,2020-07-04,68135,4512,0,63623
Hubei,2020-07-05,68135,4512,0,63623
Hubei,2020-07-06,68135,4512,0,63623
Hubei,2020-07-07,68135,4512,0,63623
Hubei,2020-07-08,68135,4512,0,63623
Hubei,2020-07-09,68135,4512,0,63623
Hubei,2020-07-10,68135,4512,0,63623
Hunan,2020-01-22,4,0,4,0
Hunan,2020-01-23,9,0,9,0
Hunan,2020-01-24,24,0,24,0
Hunan,2020-01-25,43,0,43,0
Hunan,2020-01-26,69,0,69,0
Hunan,2020-01-27,100,0,100,0
Hunan,2020-01-28,143,0,143,0
Hunan,2020-01-29,221,0,221,0
Hunan,2020-01-30,277,0,275,2
Hunan,2020-01-31,332,0,330,2
Hunan,2020-02-01,389,0,381,8
Hunan,2020-02-02,463,0,447,16
Hunan,2020-02-03,521,0,499,22
Hunan,2020-02-04,593,0,562,31
Hunan,2020-02-05,661,0,607,54
Hunan,2020-02-06,711,0,630,81
Hunan,2020-02-07,772,0,660,112
Hunan,2020-02-08,803,1,646,156
Hunan,2020-02-09,838,1,651,186
Hunan,2020-02-10,879,1,670,208
Hunan,2020-02-11,912,1,664,247
Hunan,2020-02-12,946,2,640,304
Hunan,2020-02-13,968,2,627,339
Hunan,2020-02-14,988,2,622,364
Hunan,2020-02-15,1001,2,574,425
Hunan,2020-02-16,1004,3,537,464
Hunan,2020-02-17,1006,3,505,498
Hunan,2020-02-18,1007,4,476,527
Hunan,2020-02-19,1008,4,443,561
Hunan,2020-02-20,1010,4,372,634
Hunan,2020-02-21,1011,4,346,661
Hunan,2020-02-22,1013,4,317,692
Hunan,2020-02-23,1016,4,298,714
Hunan,2020-02-24,1016,4,281,731
Hunan,2020-02-25,1016,4,244,768
Hunan,2020-02-26,1016,4,229,783
Hunan,2020-02-27,1017,4,209,804
Hunan,2020-02-28,1017,4,183,830
Hunan,2020-02-29,1018,4,168,846
Hunan,2020-03-01,1018,4,148,866
Hunan,2020-03-02,1018,4,127,887
Hunan,2020-03-03,1018,4,108,906
Hunan,2020-03-04,1018,4,98,916
Hunan,2020-03-05,1018,4,76,938
Hunan,2020-03-06,1018,4,59,955
Hunan,2020-03-07,1018,4,54,960
Hunan,2020-03-08,1018,4,46,968
Hunan,2020-03-09,1018,4,35,979
Hunan,2020-03-10,1018,4,24,990
Hunan,2020-03-11,1018,4,19,995
Hunan,2020-03-12,1018,4,15,999
Hunan,2020-03-13,1018,4,9,1005
Hunan,2020-03-14,1018,4,0,1014
Hunan,2020-03-15,1018,4,0,1014
Hunan,2020-03-16,1018,4,0,1014
Hunan,2020-03-17,1018,4,0,1014
Hunan,2020-03-18,1018,4,0,1014
Hunan,2020-03-19,1018,4,0,1014
Hunan,2020-03-20,1018,4,0,1014
Hunan,2020-03-21,1018,4,0,1014
Hunan,2020-03-22,1018,4,0,1014
Hunan,2020-03-23,1018,4,0,1014
Hunan,2020-03-24,1018,4,0,1014
Hunan,2020-03-25,1018,4,0,1014
Hunan,2020-03-26,1018,4,0,1014
Hunan,2020-03-27,1018,4,0,1014
Hunan,2020-03-28,1018,4,0,1014
Hunan,2020-03-29,1018,4,0,1014
Hunan,2020-03-30,1018,4,0,1014
Hunan,2020-03-31,1018,4,0,1014
Hunan,2020-04-01,1018,4,0,1014
Hunan,2020-04-02,1019,4,1,1014
Hunan,2020-04-03,1019,4,1,1014
Hunan,2020-04-04,1019,4,1,1014
Hunan,2020-04-05,1019,4,1,1014
Hunan,2020-04-06,1019,4,1,1014
Hunan,2020-04-07,1019,4,1,1014
Hunan,2020-04-08,1019,4,1,1014
Hunan,2020-04-09,1019,4,1,1014
Hunan,2020-04-10,1019,4,1,1014
Hunan,2020-04-11,1019,4,1,1014
Hunan,2020-04-12,1019,4,1,1014
Hunan,2020-04-13,1019,4,1,1014
Hunan,2020-04-14,1019,4,1,1014
Hunan,2020-04-15,1019,4,1,1014
Hunan,2020-04-16,1019,4,1,1014
Hunan,2020-04-17,1019,4,1,1014
Hunan,2020-04-18,1019,4,0,1015
Hunan,2020-04-19,1019,4,0,1015
Hunan,2020-04-20,1019,4,0,1015
Hunan,2020-04-21,1019,4,0,1015
Hunan,2020-04-22,1019,4,0,1015
Hunan,2020-04-23,1019,4,0,1015
Hunan,2020-04-24,1019,4,0,1015
Hunan,2020-04-25,1019,4,0,1015
Hunan,2020-04-26,1019,4,0,1015
Hunan,2020-04-27,1019,4,0,1015
Hunan,2020-04-28,1019,4,0,1015
Hunan,2020-04-29,1019,4,0,1015
Hunan,2020-04-30,1019,4,0,1015
Hunan,2020-05-01,1019,4,0,1015
Hunan,2020-05-02,1019,4,0,1015
Hunan,2020-05-03,1019,4,0,1015
Hunan,2020-05-04,1019,4,0,1015
Hunan,2020-05-05,1019,4,0,1015
Hunan,2020-05-06,1019,4,0,1015
Hunan,2020-05-07,1019,4,0,1015
Hunan,2020-05-08,1019,4,0,1015
Hunan,2020-05-09,1019,4,0,1015
Hunan,2020-05-10,1019,4,0,1015
Hunan,2020-05-11,1019,4,0,1015
Hunan,2020-05-12,1019,4,0,1015
Hunan,2020-05-13,1019,4,0,1015
Hunan,2020-05-14,1019,4,0,1015
Hunan,2020-05-15,1019,4,0,1015
Hunan,2020-05-16,1019,4,0,1015
Hunan,2020-05-17,1019,4,0,1015
Hunan,2020-05-18,1019,4,0,1015
Hunan,2020-05-19,1019,4,0,1015
Hunan,2020-05-20,1019,4,0,1015
Hunan,2020-05-21,1019,4,0,1015
Hunan,2020-05-22,1019,4,0,1015
Hunan,2020-05-23,1019,4,0,1015
Hunan,2020-05-24,1019,4,0,1015
Hunan,2020-05-25,1019,4,0,1015
Hunan,2020-05-26,1019,4,0,1015
Hunan,2020-05-27,1019,4,0,1015
Hunan,2020-05-28,1019,4,0,1015
Hunan,2020-05-29,1019,4,0,1015
Hunan,2020-05-30,1019,4,0,1015
Hunan,2020-05-31,1019,4,0,1015
Hunan,2020-06-01,1019,4,0,1015
Hunan,2020-06-02,1019,4,0,1015
Hunan,2020-06-03,1019,4,0,1015
Hunan,2020-06-04,1019,4,0,1015
Hunan,2020-06-05,1019,4,0,1015
Hunan,2020-06-06,1019,4,0,1015
Hunan,2020-06-07,1019,4,0,1015
Hunan,2020-06-08,1019,4,0,1015
Hunan,2020-06-09,1019,4,0,1015
Hunan,2020-06-10,1019,4,0,1015
Hunan,2020-06-11,1019,4,0,1015
Hunan,2020-06-12,1019,4,0,1015
Hunan,2020-06-13,1019,4,0,1015
Hunan,2020-06-14,1019,4,0,1015
Hunan,2020-06-15,1019,4,0,1015
Hunan,2020-06-16,1019,4,0,1015
Hunan,2020-06-17,1019,4,0,1015
Hunan,2020-06-18,1019,4,0,1015
Hunan,2020-06-19,1019,4,0,1015
Hunan,2020-06-20,1019,4,0,1015
Hunan,2020-06-21,1019,4,0,1015
Hunan,2020-06-22,1019,4,0,1015
Hunan,2020-06-23,1019,4,0,1015
Hunan,2020-06-24,1019,4,0,1015
Hunan,2020-06-25,1019,4,0,1015
Hunan,2020-06-26,1019,4,0,1015
Hunan,2020-06-27,1019,4,0,1015
Hunan,2020-06-28,1019,4,0,1015
Hunan,2020-06-29,1019,4,0,1015
Hunan,2020-06-30,1019,4,0,1015
Hunan,2020-07-01,1019,4,0,1015
Hunan,2020-07-02,1019,4,0,1015
Hunan,2020-07-03,1019,4,0,1015
Hunan,2020-07-04,1019,4,0,1015
Hunan,2020-07-05,1019,4,0,1015
Hunan,2020-07-06,1019,4,0,1015
Hunan,2020-07-07,1019,4,0,1015
Hunan,2020-07-08,1019,4,0,1015
Hunan,2020-07-09,1019,4,0,1015
Hunan,2020-07-10,1019,4,0,1015
Inner Mongolia,2020-01-22,0,0,0,0
Inner Mongolia,2020-01-23,0,0,0,0
Inner Mongolia,2020-01-24,1,0,1,0
Inner Mongolia,2020-01-25,7,0,7,0
Inner Mongolia,2020-01-26,7,0,7,0
Inner Mongolia,2020-01-27,11,0,11,0
Inner Mongolia,2020-01-28,15,0,15,0
Inner Mongolia,2020-01-29,16,0,16,0
Inner Mongolia,2020-01-30,19,0,19,0
Inner Mongolia,2020-01-31,20,0,19,1
Inner Mongolia,2020-02-01,23,0,22,1
Inner Mongolia,2020-02-02,27,0,26,1
Inner Mongolia,2020-02-03,34,0,33,1
Inner Mongolia,2020-02-04,35,0,34,1
Inner Mongolia,2020-02-05,42,0,39,3
Inner Mongolia,2020-02-06,46,0,42,4
Inner Mongolia,2020-02-07,50,0,45,5
Inner Mongolia,2020-02-08,52,0,47,5
Inner Mongolia,2020-02-09,54,0,49,5
Inner Mongolia,2020-02-10,58,0,53,5
Inner Mongolia,2020-02-11,58,0,53,5
Inner Mongolia,2020-02-12,60,0,54,6
Inner Mongolia,2020-02-13,61,0,55,6
Inner Mongolia,2020-02-14,65,0,59,6
Inner Mongolia,2020-02-15,68,0,61,7
Inner Mongolia,2020-02-16,70,0,62,8
Inner Mongolia,2020-02-17,72,0,64,8
Inner Mongolia,2020-02-18,73,0,65,8
Inner Mongolia,2020-02-19,75,0,65,10
Inner Mongolia,2020-02-20,75,0,59,16
Inner Mongolia,2020-02-21,75,0,58,17
Inner Mongolia,2020-02-22,75,0,49,26
Inner Mongolia,2020-02-23,75,0,48,27
Inner Mongolia,2020-02-24,75,0,41,34
Inner Mongolia,2020-02-25,75,0,40,35
Inner Mongolia,2020-02-26,75,0,37,38
Inner Mongolia,2020-02-27,75,0,32,43
Inner Mongolia,2020-02-28,75,0,30,45
Inner Mongolia,2020-02-29,75,0,26,49
Inner Mongolia,2020-03-01,75,0,23,52
Inner Mongolia,2020-03-02,75,0,21,54
Inner Mongolia,2020-03-03,75,1,15,59
Inner Mongolia,2020-03-04,75,1,11,63
Inner Mongolia,2020-03-05,75,1,9,65
Inner Mongolia,2020-03-06,75,1,9,65
Inner Mongolia,2020-03-07,75,1,7,67
Inner Mongolia,2020-03-08,75,1,4,70
Inner Mongolia,2020-03-09,75,1,4,70
Inner Mongolia,2020-03-10,75,1,4,70
Inner Mongolia,2020-03-11,75,1,3,71
Inner Mongolia,2020-03-12,75,1,3,71
Inner Mongolia,2020-03-13,75,1,3,71
Inner Mongolia,2020-03-14,75,1,3,71
Inner Mongolia,2020-03-15,75,1,3,71
Inner Mongolia,2020-03-16,75,1,1,73
Inner Mongolia,2020-03-17,75,1,1,73
Inner Mongolia,2020-03-18,75,1,1,73
Inner Mongolia,2020-03-19,75,1,0,74
Inner Mongolia,2020-03-20,75,1,0,74
Inner Mongolia,2020-03-21,75,1,0,74
Inner Mongolia,2020-03-22,75,1,0,74
Inner Mongolia,2020-03-23,75,1,0,74
Inner Mongolia,2020-03-24,75,1,0,74
Inner Mongolia,2020-03-25,77,1,2,74
Inner Mongolia,2020-03-26,89,1,14,74
Inner Mongolia,2020-03-27,92,1,17,74
Inner Mongolia,2020-03-28,94,1,19,74
Inner Mongolia,2020-03-29,95,1,20,74
Inner Mongolia,2020-03-30,97,1,22,74
